Tick,S0,S1,S2,S3,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz
2621,180,243,121,203,0.273438,1.941406,0.636719,15.625001,-47.363285,-250.000015,0.609375,-0.140625,-0.03125
2622,187,257,122,236,-0.671875,1.839844,0.558594,13.183595,-73.242195,-250.000015,0.515625,-0.09375,-0.015625
2623,197,279,122,268,-0.285156,1.996094,0.132813,105.957039,-149.902359,-250.000015,0.421875,-0.078125,0
2624,191,283,122,277,-0.496094,1.726563,0.53125,11.23047,-138.67189,-241.210953,0.359375,-0.085938,0.007813
2625,191,285,122,283,0.328125,1.996094,-0.050781,-121.093758,24.414064,3.90625,0.359375,-0.085938,0.007813
2626,191,290,122,286,0.195313,1.996094,-0.265625,-249.023453,133.300797,45.898441,0.367188,-0.078125,-0.015625
2627,190,290,121,286,0.691406,1.996094,-0.3125,-210.937515,113.281258,-142.089859,0.351563,-0.078125,-0.0625
2628,191,289,122,286,1.675781,1.996094,-0.3125,-40.039066,20.507814,-250.000015,0.296875,-0.09375,-0.078125
2629,200,299,121,293,1.996094,1.996094,-0.640625,-45.898441,8.789063,-250.000015,0.226563,-0.125,-0.078125
2630,206,302,121,301,1.996094,1.746094,-0.742188,-69.335945,23.437502,-250.000015,0.226563,-0.125,-0.078125
2631,196,296,121,292,1.996094,1.316406,-0.816406,-45.898441,20.996096,-191.894547,0.179688,-0.15625,-0.085938
2632,191,293,120,289,1.996094,0.589844,-0.9375,-29.785158,0.488281,-117.187508,0.164063,-0.179688,-0.09375
2633,189,292,121,287,1.957031,-0.363281,-0.894531,-36.621098,-22.460939,-30.761721,0.15625,-0.1875,-0.09375
2634,211,307,122,303,1.53125,-1.605469,-0.78125,-10.742188,-63.964848,83.984383,0.171875,-0.171875,-0.101563
2635,197,299,121,294,1.710938,-1.574219,-0.789063,56.640629,-114.25782,218.261734,0.171875,-0.171875,-0.101563
2636,200,300,122,297,1.867188,-0.621094,-0.660156,95.703133,-111.816414,249.511734,0.203125,-0.140625,-0.109375
2637,194,297,120,292,1.960938,0.734375,-0.558594,121.582039,-64.941414,249.511734,0.28125,-0.101563,-0.101563
2638,192,296,121,290,1.550781,1.761719,-0.5625,145.019547,0.976563,249.511734,0.367188,-0.078125,-0.078125
2639,191,295,121,289,1.371094,1.996094,-0.738281,193.847672,-11.23047,249.511734,0.460938,-0.078125,-0.046875
2640,191,295,122,287,1.800781,1.996094,-0.703125,244.14064,-20.507814,249.511734,0.460938,-0.078125,-0.046875
2641,190,296,119,288,1.800781,1.996094,-0.683594,217.285172,41.992191,249.511734,0.554688,-0.109375,-0.015625
2642,190,294,120,287,1.039063,1.996094,-0.644531,193.847672,114.25782,249.511734,0.640625,-0.171875,0.015625
2643,198,303,120,295,0.132813,1.996094,-0.835938,150.878922,169.92189,249.511734,0.71875,-0.242188,0.007813
2644,193,300,122,292,-1.5625,1.996094,-1,162.10939,149.414078,249.511734,0.765625,-0.335938,0.007813
2645,191,297,121,290,-2,1.996094,-0.597656,201.17189,56.152348,249.511734,0.765625,-0.335938,0.007813
2646,190,298,120,287,-2,1.996094,0.453125,145.996109,-37.59766,232.42189,0.796875,-0.398438,0.007813
2647,197,305,120,294,-2,1.996094,0.71875,12.695313,-92.773445,32.714848,0.789063,-0.429688,0.015625
2648,205,310,119,301,-1.734375,1.992188,-0.21875,-250.000015,-74.707039,-250.000015,0.773438,-0.382813,0.046875
2649,203,312,104,302,1.964844,1.996094,-1.351563,-173.339859,-65.917976,-250.000015,0.757813,-0.304688,0.023438
2650,190,309,100,294,0.863281,-1.269531,1.351563,-223.632828,134.277359,-126.464851,0.757813,-0.304688,0.023438
2651,176,302,102,290,-1.710938,1.996094,-0.132813,-62.500004,92.285164,-203.613297,0.742188,-0.273438,-0.023438
2652,165,281,104,280,0.320313,1.46875,0.257813,-131.835953,18.066408,-55.175785,0.734375,-0.25,-0.039063
2653,157,254,107,252,-0.167969,0.15625,1.585938,-125.97657,27.343752,-77.636726,0.71875,-0.242188,-0.046875
2654,153,235,114,225,0.261719,1.09375,0.414063,-11.718751,9.277345,-45.41016,0.710938,-0.242188,-0.054688
2655,151,223,120,206,0.328125,1.066406,0.214844,-34.179691,32.226566,-49.804691,0.710938,-0.242188,-0.054688
2656,150,215,122,192,0.527344,0.964844,0.152344,2.929688,49.31641,-39.062504,0.703125,-0.226563,-0.070313
2657,169,227,123,196,1.152344,1.664063,0.890625,75.19532,49.31641,-78.613289,0.703125,-0.226563,-0.0625
2658,177,237,122,192,1.382813,1.886719,0.109375,96.679695,-13.183595,-245.117203,0.679688,-0.203125,-0.054688
2659,178,240,121,190,1.398438,1.625,-0.230469,53.22266,-31.738283,-250.000015,0.648438,-0.164063,-0.046875
2660,182,247,121,206,0.683594,1.90625,0.949219,-11.718751,-12.695313,-250.000015,0.59375,-0.125,-0.039063
2661,186,260,121,239,-0.453125,1.757813,0.28125,12.207032,-43.945316,-250.000015,0.492188,-0.085938,-0.023438
2662,217,297,122,288,-0.347656,1.996094,-0.125,140.625015,-123.046883,-250.000015,0.398438,-0.078125,0
2663,197,290,122,287,-0.003906,1.710938,0.238281,49.31641,-111.328133,-227.050797,0.398438,-0.078125,0
2664,193,288,122,287,-0.039063,1.996094,-0.339844,-119.140633,53.710941,9.765626,0.359375,-0.078125,-0.007813
2665,192,289,123,287,0.039063,1.996094,-0.433594,-245.117203,84.960945,-15.625001,0.359375,-0.078125,-0.039063
2666,190,292,122,287,0.507813,1.996094,-0.324219,-158.691422,15.625001,-203.613297,0.328125,-0.085938,-0.078125
2667,190,291,121,288,1.960938,1.996094,-0.425781,-12.207032,-81.542976,-250.000015,0.273438,-0.109375,-0.085938
2668,190,290,121,287,1.996094,1.996094,-0.6875,-68.847664,-37.109379,-250.000015,0.273438,-0.109375,-0.085938
2669,191,290,122,287,1.996094,1.617188,-0.808594,-118.652351,32.226566,-246.582047,0.21875,-0.132813,-0.085938
2670,190,292,122,286,1.996094,0.769531,-0.894531,-86.425789,47.363285,-161.132828,0.1875,-0.164063,-0.101563
2671,191,292,121,286,1.996094,0.109375,-1.003906,-38.574223,13.183595,-82.519539,0.171875,-0.171875,-0.109375
2672,191,293,123,288,1.789063,-0.882813,-0.941406,-12.207032,-29.785158,8.789063,0.171875,-0.171875,-0.109375
2673,200,299,122,294,1.515625,-1.5625,-0.835938,30.273439,-83.00782,117.675789,0.171875,-0.171875,-0.109375
2674,217,311,121,308,1.726563,-1.347656,-0.773438,67.871101,-110.839851,236.32814,0.1875,-0.15625,-0.117188
2675,207,306,120,303,1.832031,-0.527344,-0.664063,106.44532,-100.585945,249.511734,0.242188,-0.117188,-0.117188
2676,197,298,119,294,1.960938,0.945313,-0.617188,138.67189,-50.781254,249.511734,0.320313,-0.085938,-0.101563
2677,192,294,122,290,1.496094,1.691406,-0.667969,168.457047,4.394532,249.511734,0.414063,-0.070313,-0.070313
2678,192,293,121,288,1.589844,1.996094,-0.867188,219.726578,4.394532,249.511734,0.414063,-0.070313,-0.070313
2679,191,292,121,289,1.992188,1.996094,-0.785156,249.511734,39.062504,249.511734,0.515625,-0.085938,-0.039063
2680,190,291,121,287,1.734375,1.996094,-1.015625,247.070328,111.328133,249.511734,0.601563,-0.132813,0
2681,189,291,121,287,1.109375,1.996094,-0.988281,249.511734,142.089859,249.511734,0.6875,-0.203125,0.015625
2682,190,291,120,286,0.101563,1.996094,-0.871094,212.402359,181.152359,249.511734,0.75,-0.289063,0
2683,189,293,120,287,-1.925781,1.996094,-0.925781,172.851578,148.925797,249.511734,0.75,-0.289063,0
2684,189,295,121,288,-2,1.996094,-0.316406,126.953133,12.207032,249.511734,0.78125,-0.367188,0
2685,189,296,119,287,-2,1.996094,0.410156,2.441406,-88.867195,203.613297,0.789063,-0.414063,0
2686,189,298,121,289,-2,1.996094,0.589844,-106.933601,-102.050789,7.8125,0.789063,-0.414063,0.023438
2687,220,319,121,313,-0.121094,0.855469,-0.171875,-184.570328,9.277345,-240.722672,0.773438,-0.367188,0.039063
2688,208,315,107,305,1.167969,1.695313,0.003906,-192.382828,46.386723,-250.000015,0.773438,-0.367188,0.039063
2689,187,309,98,295,0.828125,-1.480469,1.21875,-247.558609,128.906265,-123.046883,0.75,-0.296875,0.007813
2690,170,275,100,275,-0.074219,-0.125,0.605469,-170.410172,-2.441406,-73.242195,0.734375,-0.265625,-0.039063
2691,160,248,104,251,0.480469,1.210938,0.25,-81.054695,-6.347657,-46.875004,0.71875,-0.25,-0.0625
2692,156,230,110,227,0.207031,0.804688,0.558594,-50.781254,2.441406,-51.757816,0.71875,-0.242188,-0.0625
2693,152,219,119,209,0.429688,0.886719,0.359375,-13.183595,0.488281,-44.921879,0.710938,-0.242188,-0.078125
2694,151,215,122,196,0.503906,1.027344,0.074219,13.671876,34.667973,-39.550785,0.703125,-0.234375,-0.078125
2695,153,214,122,187,0.890625,1.558594,0.546875,68.359383,55.664066,-70.312508,0.703125,-0.234375,-0.085938
2696,166,226,124,190,1.265625,1.992188,0.316406,83.984383,37.109379,-164.550797,0.695313,-0.21875,-0.085938
2697,173,234,122,189,1.757813,1.714844,-0.304688,48.339848,-20.996096,-250.000015,0.65625,-0.1875,-0.0625
2698,180,242,124,197,0.988281,1.960938,0.667969,-4.394532,11.23047,-250.000015,0.609375,-0.148438,-0.054688
2699,190,258,123,232,-0.304688,1.703125,0.304688,18.554689,-39.062504,-250.000015,0.523438,-0.101563,-0.054688
2700,191,270,123,259,0.085938,1.996094,0.296875,146.972672,-111.816414,-250.000015,0.429688,-0.078125,-0.015625
2701,205,290,121,286,-0.535156,1.644531,0.175781,91.796883,-103.515633,-250.000015,0.429688,-0.078125,-0.015625
2702,195,288,123,286,0.285156,1.996094,-0.070313,-87.402351,107.910164,-101.562508,0.367188,-0.085938,0
2703,193,290,122,286,-0.3125,1.996094,-0.640625,-248.535172,231.445328,2.929688,0.359375,-0.078125,-0.039063
2704,193,290,121,285,-0.085938,1.996094,-0.398438,-206.054703,139.648453,-151.855484,0.335938,-0.085938,-0.0625
2705,191,291,122,287,0.953125,1.996094,-0.367188,-22.949221,-38.085941,-250.000015,0.273438,-0.101563,-0.078125
2706,191,292,123,287,1.996094,1.996094,-0.652344,26.855471,-174.316422,-250.000015,0.273438,-0.101563,-0.078125
2707,191,291,122,288,1.996094,1.945313,-0.613281,-60.546879,-128.906265,-227.050797,0.210938,-0.132813,-0.085938
2708,190,290,121,285,1.996094,1.394531,-0.699219,-124.023445,-20.507814,-81.542976,0.179688,-0.15625,-0.101563
2709,190,291,121,286,1.996094,0.25,-0.839844,-102.050789,0.488281,-39.062504,0.179688,-0.164063,-0.132813
2710,190,293,121,285,1.761719,-0.410156,-0.910156,-53.22266,-19.531252,17.089846,0.179688,-0.164063,-0.132813
2711,234,323,121,321,1.433594,-1.199219,-0.808594,-13.183595,-51.757816,95.214851,0.179688,-0.164063,-0.132813
2712,206,304,122,303,1.527344,-1.371094,-0.878906,43.945316,-85.937508,203.613297,0.195313,-0.148438,-0.140625
2713,194,297,121,292,1.757813,-0.582031,-0.824219,97.656258,-91.308601,249.511734,0.242188,-0.125,-0.140625
2714,190,293,121,289,1.910156,0.839844,-0.710938,128.906265,-52.734379,249.511734,0.3125,-0.085938,-0.125
2715,191,292,121,287,1.636719,1.589844,-0.707031,137.695328,-11.718751,249.511734,0.40625,-0.070313,-0.109375
2716,190,293,121,287,1.359375,1.9375,-0.828125,177.246109,-19.531252,249.511734,0.40625,-0.070313,-0.109375
2717,189,293,121,286,1.742188,1.996094,-0.835938,235.351578,-39.062504,249.511734,0.507813,-0.078125,-0.070313
2718,189,293,120,286,1.964844,1.996094,-0.757813,247.070328,58.593754,249.511734,0.601563,-0.125,-0.023438
2719,190,294,120,288,1.078125,1.996094,-0.824219,215.332047,148.925797,249.511734,0.6875,-0.195313,0
2720,239,327,121,323,-0.441406,1.996094,-0.945313,169.433609,179.687515,249.511734,0.75,-0.28125,-0.023438
2721,213,312,121,309,-2,1.996094,-0.742188,188.476578,100.585945,249.511734,0.75,-0.28125,-0.023438
2722,198,302,121,296,-2,1.996094,-0.105469,162.10939,-22.949221,249.511734,0.789063,-0.367188,-0.015625
2723,190,299,119,290,-2,1.996094,0.796875,51.757816,-110.839851,168.945328,0.796875,-0.414063,0
2724,209,312,121,303,-2,1.996094,1.046875,17.089846,-176.757828,-24.414064,0.789063,-0.414063,0.03125
2725,220,320,121,313,-1.765625,1.996094,0.789063,-166.01564,-46.386723,-224.121109,0.773438,-0.351563,0.03125
2726,202,310,112,302,0.675781,0.871094,0.121094,-236.816422,-41.50391,-250.000015,0.773438,-0.351563,0.03125
2727,190,308,103,295,0.035156,1.761719,0.152344,-231.933609,220.214859,-193.35939,0.757813,-0.296875,0.015625
2728,176,301,103,290,-1.300781,1.972656,-0.121094,-139.648453,107.421883,-190.429703,0.742188,-0.265625,-0.03125
2729,166,278,106,276,0.523438,1.324219,0.089844,-164.062515,19.531252,-60.546879,0.734375,-0.25,-0.046875
2730,161,248,109,247,0.03125,0.410156,1.273438,-105.957039,39.062504,-61.03516,0.71875,-0.242188,-0.070313
2731,156,228,114,222,0.367188,1.007813,0.3125,-21.972658,14.648438,-40.527348,0.71875,-0.242188,-0.070313
2732,153,218,121,201,0.460938,0.765625,0.457031,-21.972658,20.996096,-43.457035,0.71875,-0.234375,-0.078125
2733,152,211,122,189,0.777344,1.351563,-0.21875,28.808596,34.179691,-42.968754,0.710938,-0.226563,-0.085938
2734,155,213,121,182,1.175781,1.746094,0.769531,92.773445,51.757816,-94.72657,0.703125,-0.210938,-0.085938
2735,164,220,122,180,1.472656,1.929688,0.367188,105.957039,25.390627,-169.433609,0.679688,-0.1875,-0.078125
2736,179,237,121,188,1.683594,1.859375,-0.121094,88.378914,-22.460939,-249.023453,0.679688,-0.1875,-0.078125
2737,180,243,121,193,1.488281,1.828125,0.125,28.320314,-11.718751,-250.000015,0.632813,-0.148438,-0.054688
2738,187,252,122,222,-0.777344,1.660156,0.324219,9.765626,-21.972658,-250.000015,0.5625,-0.101563,-0.070313
2739,198,275,122,261,0.070313,1.996094,0.28125,151.367203,-96.191414,-250.000015,0.453125,-0.078125,-0.039063
2740,196,287,123,279,-0.734375,1.789063,-0.117188,93.750008,-125.000008,-250.000015,0.359375,-0.078125,-0.023438
2741,194,288,123,285,-0.074219,1.914063,-0.007813,-54.687504,60.546879,-62.988285,0.359375,-0.078125,-0.023438
2742,192,289,122,286,-0.53125,1.996094,-0.550781,-237.304703,163.574234,56.152348,0.34375,-0.078125,-0.039063
2743,191,290,121,288,-0.0625,1.996094,-0.273438,-209.472672,55.175785,-130.85939,0.335938,-0.078125,-0.085938
2744,190,291,122,286,0.832031,1.996094,-0.28125,-70.312508,-78.613289,-250.000015,0.296875,-0.09375,-0.09375
2745,191,292,121,288,1.980469,1.996094,-0.433594,-41.50391,-131.347672,-250.000015,0.234375,-0.117188,-0.109375
2746,190,291,120,287,1.996094,1.996094,-0.6875,-125.000008,-62.988285,-250.000015,0.234375,-0.117188,-0.109375
2747,190,290,122,287,1.996094,1.839844,-0.789063,-168.457047,33.69141,-234.375015,0.1875,-0.15625,-0.132813
2748,190,292,122,288,1.996094,0.621094,-1.234375,-136.230484,80.078133,-88.378914,0.15625,-0.179688,-0.148438
2749,190,293,122,287,1.5,-0.957031,-1.230469,-78.613289,12.207032,-21.484377,0.148438,-0.195313,-0.148438
2750,238,326,120,323,1.445313,-1.894531,-1.15625,24.414064,-97.167976,61.03516,0.15625,-0.195313,-0.15625
2751,225,320,122,319,1.976563,-1.691406,-0.988281,104.492195,-156.250015,198.730484,0.15625,-0.171875,-0.171875
2752,202,304,120,301,1.996094,-0.671875,-0.699219,138.67189,-123.535164,249.511734,0.1875,-0.171875,-0.171875
2753,194,297,120,294,1.992188,0.640625,-0.617188,145.019547,-36.621098,249.511734,0.242188,-0.125,-0.15625
2754,192,296,121,290,1.703125,1.425781,-0.675781,163.574234,16.601564,249.511734,0.328125,-0.085938,-0.132813
2755,190,294,120,288,1.347656,1.894531,-0.6875,209.472672,14.648438,249.511734,0.421875,-0.070313,-0.101563
2756,190,294,120,287,1.652344,1.996094,-0.769531,249.511734,-0.976563,249.511734,0.515625,-0.085938,-0.054688
2757,190,293,121,288,1.179688,1.996094,-0.628906,191.406265,69.824226,249.511734,0.609375,-0.132813,-0.03125
2758,189,294,121,287,1.078125,1.996094,-0.53125,187.500015,87.890633,249.511734,0.6875,-0.195313,0
2759,190,296,122,289,0.246094,1.996094,-0.746094,150.39064,135.742203,249.511734,0.6875,-0.195313,0
2760,212,312,120,305,-1.910156,1.996094,-0.777344,162.10939,110.35157,249.511734,0.75,-0.28125,-0.023438
2761,219,319,121,313,-2,1.996094,0.21875,149.902359,-5.859375,249.511734,0.789063,-0.367188,-0.023438
2762,222,321,120,317,-2,1.996094,0.738281,36.621098,-60.546879,179.199234,0.796875,-0.40625,-0.007813
2763,211,314,120,308,-2,1.996094,0.519531,-81.542976,-53.22266,-0.976563,0.796875,-0.40625,0
2764,213,318,121,311,-0.019531,1.949219,1.082031,-42.480473,-123.535164,-174.316422,0.796875,-0.40625,0
2765,208,314,104,306,0.027344,0.140625,0.210938,-221.191422,42.480473,-250.000015,0.78125,-0.34375,-0.015625
2766,188,310,93,295,-1.03125,1.800781,0.402344,-209.472672,175.781265,-223.144547,0.75,-0.28125,-0.039063
2767,173,300,97,292,-1.71875,1.6875,0.914063,-120.605476,137.695328,-170.410172,0.726563,-0.25,-0.078125
2768,164,274,101,276,0.601563,1.257813,-0.007813,-139.160172,2.929688,-60.058598,0.726563,-0.242188,-0.085938
2769,157,248,105,247,0.269531,0.320313,0.828125,-79.10157,5.371094,-60.058598,0.726563,-0.242188,-0.085938
2770,153,230,114,222,0.675781,1.316406,-0.171875,-18.066408,-8.300782,-44.433598,0.71875,-0.234375,-0.101563
2771,151,220,120,202,0.238281,0.597656,0.59375,-24.902346,23.437502,-47.851566,0.710938,-0.226563,-0.101563
2772,150,216,122,190,0.789063,1.398438,-0.25,22.460939,42.480473,-42.480473,0.703125,-0.21875,-0.117188
2773,174,232,123,201,1.535156,1.996094,0.628906,84.472664,41.992191,-110.839851,0.6875,-0.203125,-0.117188
2774,171,230,123,188,1.5,1.941406,0.242188,80.078133,20.996096,-201.660172,0.6875,-0.203125,-0.117188
2775,176,236,124,185,1.566406,1.902344,-0.105469,64.453133,-20.019533,-250.000015,0.664063,-0.171875,-0.09375
2776,194,253,122,209,1.464844,1.800781,0.09375,29.785158,-42.968754,-250.000015,0.609375,-0.125,-0.085938
2777,191,259,122,234,-0.277344,1.8125,0.132813,-13.183595,-50.781254,-250.000015,0.515625,-0.085938,-0.078125
2778,199,276,121,265,0.246094,1.988281,0.070313,67.871101,-93.750008,-250.000015,0.429688,-0.070313,-0.070313
2779,254,326,122,323,-0.332031,1.457031,0.261719,-14.648438,-25.390627,-232.42189,0.429688,-0.070313,-0.070313
2780,218,307,121,309,-0.140625,1.996094,-0.3125,-121.582039,107.910164,7.324219,0.375,-0.070313,-0.078125
2781,254,335,122,339,-0.144531,1.996094,-0.292969,-201.660172,118.652351,5.371094,0.375,-0.078125,-0.101563
2782,211,307,122,309,0.496094,1.996094,-0.171875,-112.304695,35.644535,-184.570328,0.351563,-0.085938,-0.132813
2783,197,296,122,296,1.296875,1.996094,-0.253906,-23.437502,-51.757816,-250.000015,0.296875,-0.09375,-0.125
2784,209,303,122,304,1.996094,1.996094,-0.453125,-43.945316,-74.707039,-250.000015,0.296875,-0.09375,-0.125
2785,196,294,121,293,1.996094,1.980469,-0.640625,-123.535164,-19.042971,-250.000015,0.234375,-0.117188,-0.140625
2786,191,291,122,289,1.996094,1.398438,-0.804688,-141.113297,26.855471,-196.289078,0.195313,-0.15625,-0.148438
2787,191,293,121,286,1.996094,0.351563,-0.914063,-94.72657,11.718751,-151.855484,0.179688,-0.179688,-0.164063
2788,190,293,122,288,1.996094,-0.566406,-0.964844,-3.90625,-42.968754,-12.695313,0.171875,-0.179688,-0.179688
2789,189,292,121,287,1.855469,-1.390625,-0.785156,20.019533,-54.687504,99.121101,0.171875,-0.179688,-0.179688
2790,189,292,121,286,1.726563,-1.507813,-0.78125,46.386723,-54.687504,209.472672,0.1875,-0.171875,-0.1875
2791,190,293,121,286,1.710938,-0.847656,-0.699219,85.449226,-41.992191,249.511734,0.226563,-0.148438,-0.179688
2792,190,293,121,286,1.78125,0.566406,-0.6875,128.906265,-16.601564,249.511734,0.289063,-0.109375,-0.15625
2793,191,292,121,287,1.648438,1.535156,-0.679688,145.507828,12.695313,249.511734,0.367188,-0.085938,-0.15625
2794,192,294,122,289,1.375,1.949219,-0.734375,167.480484,14.160157,249.511734,0.460938,-0.078125,-0.109375
2795,193,293,120,288,1.492188,1.996094,-0.925781,202.148453,-8.300782,249.511734,0.460938,-0.078125,-0.109375
2796,191,293,120,288,1.941406,1.996094,-0.851563,204.101578,21.484377,249.511734,0.554688,-0.101563,-0.078125
2797,200,302,122,296,1.277344,1.996094,-0.792969,187.988297,74.707039,249.511734,0.640625,-0.148438,-0.0625
2798,194,299,121,292,0.476563,1.996094,-0.875,195.312515,135.253922,249.511734,0.71875,-0.226563,-0.054688
2799,205,306,121,299,-1.734375,1.996094,-0.914063,178.710953,127.441414,249.511734,0.773438,-0.304688,-0.054688
2800,202,306,121,298,-2,1.996094,-0.410156,218.750015,-7.8125,249.511734,0.773438,-0.304688,-0.054688
2801,192,300,120,292,-2,1.996094,0.625,142.57814,-112.792976,211.914078,0.796875,-0.375,-0.039063
2802,192,299,121,289,-2,1.996094,0.78125,-48.339848,-87.890633,36.132816,0.804688,-0.398438,-0.023438
